PROVINCIA,CANTON,PARROQUIA,ZONA,SECTOR,MANZANA,No. DE VIVIENDA,No. DE HOGAR,Area urbana o rural,Secuencial de Hogar,"Del total de cuartos de este hogar, Cuantos son exclusivos para dormir",Ningun Dormitorio,Tiene este hogar cuarto o espacio exclusivo para cocinar,El servicio higiénico o escusado que dispone el hogar es,Dispone este hogar de espacio con instalaciones y/o ducha para bañarse,Cual es el principal combustible o energía que utiliza este hogar para cocinar,"Principalmente, el agua que toman los miembros del hogar",Dispone este hogar de servicio de telefono convencional,Algun miembro de este hogar dispone de servicio de telefono celular,Dispone este hogar de servicio de internet,Dispone este hogar de computadora,Dispone este hogar de servicio de televisión por cable,Cuanto fue el último pago que realizó el hogar por concepto de luz eléctrica,No paga la luz electrica,Algún miembro de este hogar se traslada fuera de esta ciudad o parroquia rural para trabajar,Cuantos se trasladan fuera de esta ciudad o parroquia para trabajar,Algún miembro de este hogar se traslada fuera de esta ciudad o parroquia rural para estudiar,Cuantos se trasladan fuera de la ciudad o parroquia rural para estudiar,La vivienda que ocupa este hogar es,"Durante el año 2010, Alguna persona de este hogar recibió dinero por parte de familiares o amigos que viven en el exterior",A partir del último censo de población y vivienda(Noviembre 2001) una o mas personas que vivían en este hogar viajaron a otro pais y todavia no regresan para quedarse definitivamente,Cuantos personas viajaron al Exterior,Total_Personas,Total_Hombres,Total_Mujeres,Identificador de manzana,Identificador de vivienda,Identificador de hogar,hog_id,Nombre de provincia,Nombre de cantón,Nombre de parroquia,sec_id
Orellana,1,54,999,5,3,4,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,2,No,#NULL !,No,#NULL !,Arrendada,No,No,#NULL !,4,1,3,22015499900503,"2,2015499900503E+016","2,2015499900503E+017",220154999005030041,ORELLANA,ORELLANA,EL DORADO,220154999005
Orellana,1,54,999,5,3,5,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,12,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,6,2,4,22015499900503,"2,2015499900503E+016","2,2015499900503E+017",220154999005030051,ORELLANA,ORELLANA,EL DORADO,220154999005
Orellana,1,54,999,5,3,6,1,Area rural,Hogar 1,4 dormitorios,#NULL !,Si,De uso exclusivo del hogar,De uso exclusivo del hogar,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,20,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,3,2,1,22015499900503,"2,2015499900503E+016","2,2015499900503E+017",220154999005030061,ORELLANA,ORELLANA,EL DORADO,220154999005
Orellana,1,54,999,5,3,7,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,7,#NULL !,No,#NULL !,Si,1,Propia y totalmente pagada,No,No,#NULL !,5,2,3,22015499900503,"2,2015499900503E+016","2,2015499900503E+017",220154999005030071,ORELLANA,ORELLANA,EL DORADO,220154999005
Orellana,1,54,999,5,3,8,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),Le ponen cloro,No,Si,No,No,No,3,#NULL !,No,#NULL !,Si,1,Prestada o cedida (no pagada),No,No,#NULL !,6,4,2,22015499900503,"2,2015499900503E+016","2,2015499900503E+017",220154999005030081,ORELLANA,ORELLANA,EL DORADO,220154999005
Orellana,1,54,999,5,3,9,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,9999,#NULL !,No,#NULL !,No,#NULL !,Arrendada,No,No,#NULL !,4,2,2,22015499900503,"2,2015499900503E+016","2,2015499900503E+017",220154999005030091,ORELLANA,ORELLANA,EL DORADO,220154999005
Orellana,1,54,999,5,3,10,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,3,#NULL !,No,#NULL !,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,4,1,3,22015499900503,"2,2015499900503E+016","2,2015499900503E+017",220154999005030101,ORELLANA,ORELLANA,EL DORADO,220154999005
Orellana,1,54,999,5,3,11,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,No,No,No,No,5,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,2,1,1,22015499900503,"2,2015499900503E+016","2,2015499900503E+017",220154999005030111,ORELLANA,ORELLANA,EL DORADO,220154999005
Orellana,1,54,999,5,4,2,1,Area rural,Hogar 1,0,0,No,No tiene,No tiene,"Leña, carbón",La hierven,No,No,No,No,No,#NULL !,#NULL !,Si,1,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,5,4,1,22015499900504,"2,2015499900504E+016","2,2015499900504E+017",220154999005040021,ORELLANA,ORELLANA,EL DORADO,220154999005
Orellana,1,54,999,5,4,3,1,Area rural,Hogar 1,0,0,Si,No tiene,No tiene,"Leña, carbón",La hierven,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,7,4,3,22015499900504,"2,2015499900504E+016","2,2015499900504E+017",220154999005040031,ORELLANA,ORELLANA,EL DORADO,220154999005
Orellana,1,54,999,5,4,4,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,No,Si,No,No,10,#NULL !,Si,1,Si,1,Propia y totalmente pagada,No,No,#NULL !,4,3,1,22015499900504,"2,2015499900504E+016","2,2015499900504E+017",220154999005040041,ORELLANA,ORELLANA,EL DORADO,220154999005
Orellana,1,54,999,5,4,5,1,Area rural,Hogar 1,2 dormitorios,#NULL !,No,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,Si,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,12,8,4,22015499900504,"2,2015499900504E+016","2,2015499900504E+017",220154999005040051,ORELLANA,ORELLANA,EL DORADO,220154999005
Orellana,1,54,999,5,4,7,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,7,4,3,22015499900504,"2,2015499900504E+016","2,2015499900504E+017",220154999005040071,ORELLANA,ORELLANA,EL DORADO,220154999005
Orellana,1,54,999,5,4,8,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,2,1,1,22015499900504,"2,2015499900504E+016","2,2015499900504E+017",220154999005040081,ORELLANA,ORELLANA,EL DORADO,220154999005
Orellana,1,54,999,5,4,9,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La hierven,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,9,3,6,22015499900504,"2,2015499900504E+016","2,2015499900504E+017",220154999005040091,ORELLANA,ORELLANA,EL DORADO,220154999005
Orellana,1,56,999,2,1,1,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,De uso exclusivo del hogar,No tiene,"Leña, carbón",La hierven,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,6,1,5,22015699900201,"2,2015699900201E+016","2,2015699900201E+017",220156999002010011,ORELLANA,ORELLANA,GARCIA MORENO,220156999002
Orellana,1,56,999,2,1,2,1,Area rural,Hogar 1,2 dormitorios,#NULL !,No,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),Le ponen cloro,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,1,1,0,22015699900201,"2,2015699900201E+016","2,2015699900201E+017",220156999002010021,ORELLANA,ORELLANA,GARCIA MORENO,220156999002
Orellana,1,56,999,2,1,3,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,De uso exclusivo del hogar,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,2,1,1,22015699900201,"2,2015699900201E+016","2,2015699900201E+017",220156999002010031,ORELLANA,ORELLANA,GARCIA MORENO,220156999002
Orellana,1,56,999,2,1,4,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,1,1,0,22015699900201,"2,2015699900201E+016","2,2015699900201E+017",220156999002010041,ORELLANA,ORELLANA,GARCIA MORENO,220156999002
Orellana,1,56,999,2,1,5,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,4,3,1,22015699900201,"2,2015699900201E+016","2,2015699900201E+017",220156999002010051,ORELLANA,ORELLANA,GARCIA MORENO,220156999002
Orellana,1,56,999,2,1,6,1,Area rural,Hogar 1,1 dormitorio,#NULL !,No,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,1,1,0,22015699900201,"2,2015699900201E+016","2,2015699900201E+017",220156999002010061,ORELLANA,ORELLANA,GARCIA MORENO,220156999002
Orellana,1,56,999,2,1,7,1,Area rural,Hogar 1,4 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,4,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,8,4,4,22015699900201,"2,2015699900201E+016","2,2015699900201E+017",220156999002010071,ORELLANA,ORELLANA,GARCIA MORENO,220156999002
Orellana,1,56,999,2,1,8,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,180,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,1,1,0,22015699900201,"2,2015699900201E+016","2,2015699900201E+017",220156999002010081,ORELLANA,ORELLANA,GARCIA MORENO,220156999002
Orellana,1,56,999,2,1,9,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,7,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,12,8,4,22015699900201,"2,2015699900201E+016","2,2015699900201E+017",220156999002010091,ORELLANA,ORELLANA,GARCIA MORENO,220156999002
Orellana,1,56,999,2,1,10,1,Area rural,Hogar 1,1 dormitorio,#NULL !,No,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),Le ponen cloro,No,No,No,No,No,4,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,3,1,2,22015699900201,"2,2015699900201E+016","2,2015699900201E+017",220156999002010101,ORELLANA,ORELLANA,GARCIA MORENO,220156999002
Orellana,1,56,999,2,1,11,1,Area rural,Hogar 1,4 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,No,No,No,2,#NULL !,No,#NULL !,Si,3,Propia y totalmente pagada,No,No,#NULL !,5,2,3,22015699900201,"2,2015699900201E+016","2,2015699900201E+017",220156999002010111,ORELLANA,ORELLANA,GARCIA MORENO,220156999002
Orellana,1,56,999,2,1,12,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,1,1,0,22015699900201,"2,2015699900201E+016","2,2015699900201E+017",220156999002010121,ORELLANA,ORELLANA,GARCIA MORENO,220156999002
Orellana,1,56,999,2,1,13,1,Area rural,Hogar 1,2 dormitorios,#NULL !,No,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,9999,#NULL !,No,#NULL !,Si,1,Propia y totalmente pagada,No,No,#NULL !,3,2,1,22015699900201,"2,2015699900201E+016","2,2015699900201E+017",220156999002010131,ORELLANA,ORELLANA,GARCIA MORENO,220156999002
Orellana,1,56,999,2,1,14,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,2,No,#NULL !,Si,2,Propia y totalmente pagada,No,No,#NULL !,10,7,3,22015699900201,"2,2015699900201E+016","2,2015699900201E+017",220156999002010141,ORELLANA,ORELLANA,GARCIA MORENO,220156999002
Orellana,1,56,999,2,1,15,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,6,5,1,22015699900201,"2,2015699900201E+016","2,2015699900201E+017",220156999002010151,ORELLANA,ORELLANA,GARCIA MORENO,220156999002
Orellana,1,56,999,2,1,16,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,6,4,2,22015699900201,"2,2015699900201E+016","2,2015699900201E+017",220156999002010161,ORELLANA,ORELLANA,GARCIA MORENO,220156999002
Orellana,1,56,999,2,4,4,1,Area rural,Hogar 1,2 dormitorios,#NULL !,No,No tiene,No tiene,Gas (tanque o cilindro),Le ponen cloro,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,5,2,3,22015699900204,"2,2015699900204E+016","2,2015699900204E+017",220156999002040041,ORELLANA,ORELLANA,GARCIA MORENO,220156999002
Orellana,1,56,999,2,4,5,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,3,2,1,22015699900204,"2,2015699900204E+016","2,2015699900204E+017",220156999002040051,ORELLANA,ORELLANA,GARCIA MORENO,220156999002
Orellana,1,56,999,2,4,6,1,Area rural,Hogar 1,1 dormitorio,#NULL !,No,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,2,1,1,22015699900204,"2,2015699900204E+016","2,2015699900204E+017",220156999002040061,ORELLANA,ORELLANA,GARCIA MORENO,220156999002
Orellana,1,56,999,2,4,7,1,Area rural,Hogar 1,1 dormitorio,#NULL !,No,No tiene,No tiene,"Leña, carbón",La hierven,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,1,1,0,22015699900204,"2,2015699900204E+016","2,2015699900204E+017",220156999002040071,ORELLANA,ORELLANA,GARCIA MORENO,220156999002
Orellana,1,56,999,2,4,8,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,12,7,5,22015699900204,"2,2015699900204E+016","2,2015699900204E+017",220156999002040081,ORELLANA,ORELLANA,GARCIA MORENO,220156999002
Orellana,1,57,999,1,1,1,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,7,#NULL !,Si,1,Si,1,Propia y la está pagando,No,No,#NULL !,5,3,2,22015799900101,"2,2015799900101E+016","2,2015799900101E+017",220157999001010011,ORELLANA,ORELLANA,INES ARANGO,220157999001
Orellana,1,57,999,1,1,2,1,Area rural,Hogar 1,4 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,4,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,5,3,2,22015799900101,"2,2015799900101E+016","2,2015799900101E+017",220157999001010021,ORELLANA,ORELLANA,INES ARANGO,220157999001
Orellana,1,57,999,1,1,3,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,3,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,2,1,1,22015799900101,"2,2015799900101E+016","2,2015799900101E+017",220157999001010031,ORELLANA,ORELLANA,INES ARANGO,220157999001
Orellana,1,57,999,1,1,5,1,Area rural,Hogar 1,7 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,5,#NULL !,Si,1,No,#NULL !,Propia y totalmente pagada,Si,Si,1 Persona,9,5,4,22015799900101,"2,2015799900101E+016","2,2015799900101E+017",220157999001010051,ORELLANA,ORELLANA,INES ARANGO,220157999001
Orellana,1,57,999,1,1,7,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,2,Si,2,No,#NULL !,Arrendada,No,No,#NULL !,6,4,2,22015799900101,"2,2015799900101E+016","2,2015799900101E+017",220157999001010071,ORELLANA,ORELLANA,INES ARANGO,220157999001
Orellana,1,57,999,1,1,8,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,9999,#NULL !,No,#NULL !,Si,1,Anticresis,No,No,#NULL !,8,3,5,22015799900101,"2,2015799900101E+016","2,2015799900101E+017",220157999001010081,ORELLANA,ORELLANA,INES ARANGO,220157999001
Orellana,1,57,999,1,2,1,1,Area rural,Hogar 1,4 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,Si,No,#NULL !,#NULL !,Si,1,Si,2,Propia y totalmente pagada,No,No,#NULL !,6,4,2,22015799900102,"2,2015799900102E+016","2,2015799900102E+017",220157999001020011,ORELLANA,ORELLANA,INES ARANGO,220157999001
Orellana,1,57,999,1,2,3,1,Area rural,Hogar 1,4 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,60,#NULL !,Si,1,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,4,1,3,22015799900102,"2,2015799900102E+016","2,2015799900102E+017",220157999001020031,ORELLANA,ORELLANA,INES ARANGO,220157999001
Orellana,1,57,999,1,2,4,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,40,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,2,1,1,22015799900102,"2,2015799900102E+016","2,2015799900102E+017",220157999001020041,ORELLANA,ORELLANA,INES ARANGO,220157999001
Orellana,1,57,999,1,2,5,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,Compartido con varios hogares,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,7,#NULL !,No,#NULL !,Si,1,Prestada o cedida (no pagada),No,No,#NULL !,4,2,2,22015799900102,"2,2015799900102E+016","2,2015799900102E+017",220157999001020051,ORELLANA,ORELLANA,INES ARANGO,220157999001
Orellana,1,57,999,1,2,8,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),Le ponen cloro,No,Si,No,Si,No,6,#NULL !,Si,1,Si,1,Prestada o cedida (no pagada),No,No,#NULL !,4,3,1,22015799900102,"2,2015799900102E+016","2,2015799900102E+017",220157999001020081,ORELLANA,ORELLANA,INES ARANGO,220157999001
Orellana,1,57,999,1,2,9,1,Area rural,Hogar 1,4 dormitorios,#NULL !,No,Compartido con varios hogares,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,8,#NULL !,No,#NULL !,Si,1,Propia y la está pagando,No,No,#NULL !,6,4,2,22015799900102,"2,2015799900102E+016","2,2015799900102E+017",220157999001020091,ORELLANA,ORELLANA,INES ARANGO,220157999001
Orellana,1,57,999,1,3,1,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,7,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,2,1,1,22015799900103,"2,2015799900103E+016","2,2015799900103E+017",220157999001030011,ORELLANA,ORELLANA,INES ARANGO,220157999001
Orellana,1,57,999,1,3,3,1,Area rural,Hogar 1,4 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,3,#NULL !,Si,1,Si,2,Propia y totalmente pagada,No,No,#NULL !,7,6,1,22015799900103,"2,2015799900103E+016","2,2015799900103E+017",220157999001030031,ORELLANA,ORELLANA,INES ARANGO,220157999001
Orellana,1,57,999,1,3,6,1,Area rural,Hogar 1,4 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,No,No,No,No,3,#NULL !,No,#NULL !,Si,2,Propia y totalmente pagada,No,No,#NULL !,2,1,1,22015799900103,"2,2015799900103E+016","2,2015799900103E+017",220157999001030061,ORELLANA,ORELLANA,INES ARANGO,220157999001
Orellana,1,57,999,1,3,7,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,No,No,No,No,7,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,8,4,4,22015799900103,"2,2015799900103E+016","2,2015799900103E+017",220157999001030071,ORELLANA,ORELLANA,INES ARANGO,220157999001
Orellana,1,57,999,1,3,8,1,Area rural,Hogar 1,1 dormitorio,#NULL !,No,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,5,#NULL !,No,#NULL !,No,#NULL !,Propia y la está pagando,No,No,#NULL !,2,0,2,22015799900103,"2,2015799900103E+016","2,2015799900103E+017",220157999001030081,ORELLANA,ORELLANA,INES ARANGO,220157999001
Orellana,1,57,999,1,3,9,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),Le ponen cloro,No,Si,No,No,No,4,#NULL !,Si,1,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,5,3,2,22015799900103,"2,2015799900103E+016","2,2015799900103E+017",220157999001030091,ORELLANA,ORELLANA,INES ARANGO,220157999001
Orellana,1,57,999,1,3,11,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,#NULL !,2,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,4,2,2,22015799900103,"2,2015799900103E+016","2,2015799900103E+017",220157999001030111,ORELLANA,ORELLANA,INES ARANGO,220157999001
Orellana,1,57,999,1,3,12,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,De uso exclusivo del hogar,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,8,#NULL !,Si,1,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,1,1,0,22015799900103,"2,2015799900103E+016","2,2015799900103E+017",220157999001030121,ORELLANA,ORELLANA,INES ARANGO,220157999001
Orellana,1,57,999,1,3,13,1,Area rural,Hogar 1,3 dormitorios,#NULL !,No,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,No,No,No,No,10,#NULL !,Si,1,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,9,4,5,22015799900103,"2,2015799900103E+016","2,2015799900103E+017",220157999001030131,ORELLANA,ORELLANA,INES ARANGO,220157999001
Orellana,1,57,999,1,3,14,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,35,#NULL !,No,#NULL !,No,#NULL !,Prestada o cedida (no pagada),Si,No,#NULL !,2,1,1,22015799900103,"2,2015799900103E+016","2,2015799900103E+017",220157999001030141,ORELLANA,ORELLANA,INES ARANGO,220157999001
Orellana,1,57,999,1,3,16,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,Compartido con varios hogares,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,#NULL !,2,No,#NULL !,Si,1,Propia y totalmente pagada,No,No,#NULL !,8,5,3,22015799900103,"2,2015799900103E+016","2,2015799900103E+017",220157999001030161,ORELLANA,ORELLANA,INES ARANGO,220157999001
Orellana,1,57,999,1,3,18,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,De uso exclusivo del hogar,Gas (tanque o cilindro),Le ponen cloro,No,Si,No,No,No,7,#NULL !,Si,1,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,1,1,0,22015799900103,"2,2015799900103E+016","2,2015799900103E+017",220157999001030181,ORELLANA,ORELLANA,INES ARANGO,220157999001
Orellana,1,57,999,1,3,19,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,8,#NULL !,No,#NULL !,Si,1,Propia y totalmente pagada,No,No,#NULL !,9,4,5,22015799900103,"2,2015799900103E+016","2,2015799900103E+017",220157999001030191,ORELLANA,ORELLANA,INES ARANGO,220157999001
Orellana,1,57,999,1,3,20,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,Si,1,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,2,2,0,22015799900103,"2,2015799900103E+016","2,2015799900103E+017",220157999001030201,ORELLANA,ORELLANA,INES ARANGO,220157999001
