PROVINCIA,CANTON,PARROQUIA,ZONA,SECTOR,MANZANA,No. DE VIVIENDA,No. DE HOGAR,Area urbana o rural,Secuencial de Hogar,"Del total de cuartos de este hogar, Cuantos son exclusivos para dormir",Ningun Dormitorio,Tiene este hogar cuarto o espacio exclusivo para cocinar,El servicio higiénico o escusado que dispone el hogar es,Dispone este hogar de espacio con instalaciones y/o ducha para bañarse,Cual es el principal combustible o energía que utiliza este hogar para cocinar,"Principalmente, el agua que toman los miembros del hogar",Dispone este hogar de servicio de telefono convencional,Algun miembro de este hogar dispone de servicio de telefono celular,Dispone este hogar de servicio de internet,Dispone este hogar de computadora,Dispone este hogar de servicio de televisión por cable,Cuanto fue el último pago que realizó el hogar por concepto de luz eléctrica,No paga la luz electrica,Algún miembro de este hogar se traslada fuera de esta ciudad o parroquia rural para trabajar,Cuantos se trasladan fuera de esta ciudad o parroquia para trabajar,Algún miembro de este hogar se traslada fuera de esta ciudad o parroquia rural para estudiar,Cuantos se trasladan fuera de la ciudad o parroquia rural para estudiar,La vivienda que ocupa este hogar es,"Durante el año 2010, Alguna persona de este hogar recibió dinero por parte de familiares o amigos que viven en el exterior",A partir del último censo de población y vivienda(Noviembre 2001) una o mas personas que vivían en este hogar viajaron a otro pais y todavia no regresan para quedarse definitivamente,Cuantos personas viajaron al Exterior,Total_Personas,Total_Hombres,Total_Mujeres,Identificador de manzana,sec_id,viv_id,hog_id,Nombre de provincia,Nombre de cantón,Nombre de parroquia
Orellana,1,51,999,18,2,15,1,Area rural,Hogar 1,4 dormitorios,#NULL !,Si,Compartido con varios hogares,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,12,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,6,2,4,22015199901802,220151999018,"2,2015199901802E+016","2,2015199901802E+017",ORELLANA,ORELLANA,DAYUMA
Orellana,1,51,999,18,2,16,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,De uso exclusivo del hogar,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,9999,#NULL !,Si,1,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,6,3,3,22015199901802,220151999018,"2,2015199901802E+016","2,2015199901802E+017",ORELLANA,ORELLANA,DAYUMA
Orellana,1,51,999,18,2,17,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,2,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,5,3,2,22015199901802,220151999018,"2,2015199901802E+016","2,2015199901802E+017",ORELLANA,ORELLANA,DAYUMA
Orellana,1,51,999,18,2,18,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,1,#NULL !,Si,1,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,5,1,4,22015199901802,220151999018,"2,2015199901802E+016","2,2015199901802E+017",ORELLANA,ORELLANA,DAYUMA
Orellana,1,51,999,18,2,19,1,Area rural,Hogar 1,0,#NULL !,Si,De uso exclusivo del hogar,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,No,No,No,35,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,5,4,1,22015199901802,220151999018,"2,2015199901802E+016","2,2015199901802E+017",ORELLANA,ORELLANA,DAYUMA
Orellana,1,51,999,18,2,21,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,11,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,5,3,2,22015199901802,220151999018,"2,2015199901802E+016","2,2015199901802E+017",ORELLANA,ORELLANA,DAYUMA
Orellana,1,51,999,18,2,22,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,19,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,4,1,3,22015199901802,220151999018,"2,2015199901802E+016","2,2015199901802E+017",ORELLANA,ORELLANA,DAYUMA
Orellana,1,51,999,18,3,1,1,Area rural,Hogar 1,3 dormitorios,#NULL !,No,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,Si,No,6,#NULL !,No,#NULL !,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,5,3,2,22015199901803,220151999018,"2,2015199901803E+016","2,2015199901803E+017",ORELLANA,ORELLANA,DAYUMA
Orellana,1,51,999,18,3,2,1,Area rural,Hogar 1,1 dormitorio,#NULL !,No,No tiene,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,#NULL !,2,No,#NULL !,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,3,1,2,22015199901803,220151999018,"2,2015199901803E+016","2,2015199901803E+017",ORELLANA,ORELLANA,DAYUMA
Orellana,1,51,999,18,3,3,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,22,#NULL !,Si,1,Si,1,Propia y totalmente pagada,No,No,#NULL !,3,2,1,22015199901803,220151999018,"2,2015199901803E+016","2,2015199901803E+017",ORELLANA,ORELLANA,DAYUMA
Orellana,1,51,999,18,3,4,1,Area rural,Hogar 1,4 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,6,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,9,2,7,22015199901803,220151999018,"2,2015199901803E+016","2,2015199901803E+017",ORELLANA,ORELLANA,DAYUMA
Orellana,1,51,999,18,3,5,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,5,#NULL !,No,#NULL !,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,4,2,2,22015199901803,220151999018,"2,2015199901803E+016","2,2015199901803E+017",ORELLANA,ORELLANA,DAYUMA
Orellana,1,51,999,18,3,7,1,Area rural,Hogar 1,1 dormitorio,#NULL !,No,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,6,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,5,4,1,22015199901803,220151999018,"2,2015199901803E+016","2,2015199901803E+017",ORELLANA,ORELLANA,DAYUMA
Orellana,1,51,999,18,3,9,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,5,#NULL !,No,#NULL !,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,6,4,2,22015199901803,220151999018,"2,2015199901803E+016","2,2015199901803E+017",ORELLANA,ORELLANA,DAYUMA
Orellana,1,51,999,18,3,10,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),Le ponen cloro,No,Si,No,No,No,5,#NULL !,Si,1,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,7,3,4,22015199901803,220151999018,"2,2015199901803E+016","2,2015199901803E+017",ORELLANA,ORELLANA,DAYUMA
Orellana,1,51,999,18,3,12,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),Le ponen cloro,No,No,No,No,No,4,#NULL !,No,#NULL !,Si,1,Propia y totalmente pagada,No,No,#NULL !,6,3,3,22015199901803,220151999018,"2,2015199901803E+016","2,2015199901803E+017",ORELLANA,ORELLANA,DAYUMA
Orellana,1,51,999,18,3,13,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),Le ponen cloro,No,Si,No,No,No,2,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,1,1,0,22015199901803,220151999018,"2,2015199901803E+016","2,2015199901803E+017",ORELLANA,ORELLANA,DAYUMA
Orellana,1,51,999,18,3,14,1,Area rural,Hogar 1,4 dormitorios,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La hierven,No,Si,No,No,No,13,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,10,8,2,22015199901803,220151999018,"2,2015199901803E+016","2,2015199901803E+017",ORELLANA,ORELLANA,DAYUMA
Orellana,1,51,999,18,3,15,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,15,#NULL !,Si,1,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,6,3,3,22015199901803,220151999018,"2,2015199901803E+016","2,2015199901803E+017",ORELLANA,ORELLANA,DAYUMA
Orellana,1,51,999,18,3,17,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,6,#NULL !,No,#NULL !,Si,1,Prestada o cedida (no pagada),No,No,#NULL !,7,2,5,22015199901803,220151999018,"2,2015199901803E+016","2,2015199901803E+017",ORELLANA,ORELLANA,DAYUMA
Orellana,1,51,999,18,3,18,1,Area rural,Hogar 1,4 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,9999,#NULL !,No,#NULL !,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,2,1,1,22015199901803,220151999018,"2,2015199901803E+016","2,2015199901803E+017",ORELLANA,ORELLANA,DAYUMA
Orellana,1,51,999,18,4,1,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,Compartido con varios hogares,De uso exclusivo del hogar,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,4,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,2,2,0,22015199901804,220151999018,"2,2015199901804E+016","2,2015199901804E+017",ORELLANA,ORELLANA,DAYUMA
Orellana,1,51,999,18,4,2,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,Compartido con varios hogares,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,No,No,No,11,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,5,3,2,22015199901804,220151999018,"2,2015199901804E+016","2,2015199901804E+017",ORELLANA,ORELLANA,DAYUMA
Orellana,1,51,999,18,4,4,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,2,#NULL !,No,#NULL !,Si,1,Propia y totalmente pagada,No,No,#NULL !,4,3,1,22015199901804,220151999018,"2,2015199901804E+016","2,2015199901804E+017",ORELLANA,ORELLANA,DAYUMA
Orellana,1,51,999,18,4,5,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,15,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,2,1,1,22015199901804,220151999018,"2,2015199901804E+016","2,2015199901804E+017",ORELLANA,ORELLANA,DAYUMA
Orellana,1,51,999,18,4,7,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,De uso exclusivo del hogar,De uso exclusivo del hogar,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,10,#NULL !,No,#NULL !,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,8,4,4,22015199901804,220151999018,"2,2015199901804E+016","2,2015199901804E+017",ORELLANA,ORELLANA,DAYUMA
Orellana,1,51,999,18,4,8,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,24,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,3,2,1,22015199901804,220151999018,"2,2015199901804E+016","2,2015199901804E+017",ORELLANA,ORELLANA,DAYUMA
Orellana,1,51,999,18,4,10,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,25,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,5,3,2,22015199901804,220151999018,"2,2015199901804E+016","2,2015199901804E+017",ORELLANA,ORELLANA,DAYUMA
Orellana,1,51,999,18,4,11,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,6,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,3,2,1,22015199901804,220151999018,"2,2015199901804E+016","2,2015199901804E+017",ORELLANA,ORELLANA,DAYUMA
Orellana,1,52,999,3,4,2,1,Area rural,Hogar 1,4 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,3,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,9,5,4,22015299900304,220152999003,"2,2015299900304E+016","2,2015299900304E+017",ORELLANA,ORELLANA,TARACOA
Orellana,1,52,999,3,4,3,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,Compartido con varios hogares,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,2,No,#NULL !,No,#NULL !,Por servicios,No,No,#NULL !,1,1,0,22015299900304,220152999003,"2,2015299900304E+016","2,2015299900304E+017",ORELLANA,ORELLANA,TARACOA
Orellana,1,52,999,3,4,4,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,4,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,1,1,0,22015299900304,220152999003,"2,2015299900304E+016","2,2015299900304E+017",ORELLANA,ORELLANA,TARACOA
Orellana,1,52,999,3,4,6,1,Area rural,Hogar 1,4 dormitorios,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La hierven,No,Si,No,No,No,13,#NULL !,No,#NULL !,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,4,1,3,22015299900304,220152999003,"2,2015299900304E+016","2,2015299900304E+017",ORELLANA,ORELLANA,TARACOA
Orellana,1,52,999,3,4,7,1,Area rural,Hogar 1,4 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),Le ponen cloro,No,Si,No,No,No,25,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,8,2,6,22015299900304,220152999003,"2,2015299900304E+016","2,2015299900304E+017",ORELLANA,ORELLANA,TARACOA
Orellana,1,52,999,3,4,9,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,Si,Si,9999,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,3,2,1,22015299900304,220152999003,"2,2015299900304E+016","2,2015299900304E+017",ORELLANA,ORELLANA,TARACOA
Orellana,1,52,999,3,6,1,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,1,1,0,22015299900306,220152999003,"2,2015299900306E+016","2,2015299900306E+017",ORELLANA,ORELLANA,TARACOA
Orellana,1,52,999,3,6,2,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,De uso exclusivo del hogar,No tiene,"Leña, carbón",La hierven,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,3,2,1,22015299900306,220152999003,"2,2015299900306E+016","2,2015299900306E+017",ORELLANA,ORELLANA,TARACOA
Orellana,1,52,999,3,6,3,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,"Leña, carbón",La hierven,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,8,5,3,22015299900306,220152999003,"2,2015299900306E+016","2,2015299900306E+017",ORELLANA,ORELLANA,TARACOA
Orellana,1,52,999,3,6,5,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,7,1,6,22015299900306,220152999003,"2,2015299900306E+016","2,2015299900306E+017",ORELLANA,ORELLANA,TARACOA
Orellana,1,52,999,3,6,6,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,6,4,2,22015299900306,220152999003,"2,2015299900306E+016","2,2015299900306E+017",ORELLANA,ORELLANA,TARACOA
Orellana,1,52,999,3,6,7,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,De uso exclusivo del hogar,No tiene,"Leña, carbón",La hierven,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,9,3,6,22015299900306,220152999003,"2,2015299900306E+016","2,2015299900306E+017",ORELLANA,ORELLANA,TARACOA
Orellana,1,52,999,3,6,8,1,Area rural,Hogar 1,4 dormitorios,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La hierven,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,7,3,4,22015299900306,220152999003,"2,2015299900306E+016","2,2015299900306E+017",ORELLANA,ORELLANA,TARACOA
Orellana,1,52,999,3,6,9,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,1,1,0,22015299900306,220152999003,"2,2015299900306E+016","2,2015299900306E+017",ORELLANA,ORELLANA,TARACOA
Orellana,1,52,999,3,6,11,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La hierven,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,1,1,0,22015299900306,220152999003,"2,2015299900306E+016","2,2015299900306E+017",ORELLANA,ORELLANA,TARACOA
Orellana,1,52,999,5,1,2,1,Area rural,Hogar 1,1 dormitorio,#NULL !,No,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,9999,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,6,4,2,22015299900501,220152999005,"2,2015299900501E+016","2,2015299900501E+017",ORELLANA,ORELLANA,TARACOA
Orellana,1,52,999,5,1,3,1,Area rural,Hogar 1,2 dormitorios,#NULL !,No,De uso exclusivo del hogar,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,6,2,4,22015299900501,220152999005,"2,2015299900501E+016","2,2015299900501E+017",ORELLANA,ORELLANA,TARACOA
Orellana,1,52,999,5,1,4,1,Area rural,Hogar 1,3 dormitorios,#NULL !,No,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,10,6,4,22015299900501,220152999005,"2,2015299900501E+016","2,2015299900501E+017",ORELLANA,ORELLANA,TARACOA
Orellana,1,52,999,5,1,5,1,Area rural,Hogar 1,1 dormitorio,#NULL !,No,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,3,0,3,22015299900501,220152999005,"2,2015299900501E+016","2,2015299900501E+017",ORELLANA,ORELLANA,TARACOA
Orellana,1,52,999,5,1,6,1,Area rural,Hogar 1,1 dormitorio,#NULL !,No,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,8,5,3,22015299900501,220152999005,"2,2015299900501E+016","2,2015299900501E+017",ORELLANA,ORELLANA,TARACOA
Orellana,1,52,999,5,1,7,1,Area rural,Hogar 1,1 dormitorio,#NULL !,No,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,6,4,2,22015299900501,220152999005,"2,2015299900501E+016","2,2015299900501E+017",ORELLANA,ORELLANA,TARACOA
Orellana,1,52,999,5,1,8,1,Area rural,Hogar 1,0,#NULL !,No,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,4,2,2,22015299900501,220152999005,"2,2015299900501E+016","2,2015299900501E+017",ORELLANA,ORELLANA,TARACOA
Orellana,1,52,999,5,1,9,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,1,0,1,22015299900501,220152999005,"2,2015299900501E+016","2,2015299900501E+017",ORELLANA,ORELLANA,TARACOA
Orellana,1,52,999,5,1,10,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,6,5,1,22015299900501,220152999005,"2,2015299900501E+016","2,2015299900501E+017",ORELLANA,ORELLANA,TARACOA
Orellana,1,52,999,5,2,1,1,Area rural,Hogar 1,1 dormitorio,#NULL !,No,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,6,4,2,22015299900502,220152999005,"2,2015299900502E+016","2,2015299900502E+017",ORELLANA,ORELLANA,TARACOA
Orellana,1,52,999,5,4,2,1,Area rural,Hogar 1,4 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,2,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,1,1,0,22015299900504,220152999005,"2,2015299900504E+016","2,2015299900504E+017",ORELLANA,ORELLANA,TARACOA
Orellana,1,52,999,5,4,4,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,2,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,1,1,0,22015299900504,220152999005,"2,2015299900504E+016","2,2015299900504E+017",ORELLANA,ORELLANA,TARACOA
Orellana,1,52,999,5,4,5,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,5,#NULL !,No,#NULL !,No,#NULL !,Arrendada,No,No,#NULL !,3,2,1,22015299900504,220152999005,"2,2015299900504E+016","2,2015299900504E+017",ORELLANA,ORELLANA,TARACOA
Orellana,1,52,999,5,4,7,1,Area rural,Hogar 1,0,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,1,1,0,22015299900504,220152999005,"2,2015299900504E+016","2,2015299900504E+017",ORELLANA,ORELLANA,TARACOA
Orellana,1,52,999,5,4,8,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,4,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,1,1,0,22015299900504,220152999005,"2,2015299900504E+016","2,2015299900504E+017",ORELLANA,ORELLANA,TARACOA
Orellana,1,52,999,5,4,10,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La hierven,No,Si,No,No,No,26,#NULL !,No,#NULL !,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,5,3,2,22015299900504,220152999005,"2,2015299900504E+016","2,2015299900504E+017",ORELLANA,ORELLANA,TARACOA
Orellana,1,52,999,5,4,13,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,15,#NULL !,No,#NULL !,No,#NULL !,Arrendada,No,No,#NULL !,5,3,2,22015299900504,220152999005,"2,2015299900504E+016","2,2015299900504E+017",ORELLANA,ORELLANA,TARACOA
Orellana,1,52,999,5,4,15,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La hierven,No,No,No,No,No,6,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,7,3,4,22015299900504,220152999005,"2,2015299900504E+016","2,2015299900504E+017",ORELLANA,ORELLANA,TARACOA
Orellana,1,52,999,5,4,16,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,No,No,No,5,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,4,3,1,22015299900504,220152999005,"2,2015299900504E+016","2,2015299900504E+017",ORELLANA,ORELLANA,TARACOA
Orellana,1,52,999,5,4,19,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,2,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,6,2,4,22015299900504,220152999005,"2,2015299900504E+016","2,2015299900504E+017",ORELLANA,ORELLANA,TARACOA
Orellana,1,52,999,5,4,22,1,Area rural,Hogar 1,1 dormitorio,#NULL !,No,De uso exclusivo del hogar,No tiene,"Leña, carbón",La hierven,No,No,No,No,No,7,#NULL !,No,#NULL !,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,2,1,1,22015299900504,220152999005,"2,2015299900504E+016","2,2015299900504E+017",ORELLANA,ORELLANA,TARACOA
