PROVINCIA,CANTON,PARROQUIA,ZONA,SECTOR,MANZANA,No. DE VIVIENDA,No. DE HOGAR,Area urbana o rural,Tipo de vivienda,Via de acceso principal a la vivienda,Condición de ocupación de la vivienda,Material predominante del techo o cubierta de la vivienda,Material predominante de las paredes exteriores de la vivienda,Material predominante del piso de la vivienda,Estado del techo de la vivienda,Estado de las paredes de la vivienda,Estado del piso de la vivienda,De donde proviene principalmente el agua que recibe la vivienda,El agua que recibe la vivienda es,El servicio higiénico o escusado de la vivienda es,El servicio de luz (energía) eléctrica de la vivienda proviene principalmente,Dispone la vivienda de medidor de energía eléctrica,Cuantos focos ahorradores tiene su vivienda,Cuantos focos convencionales tiene su vivienda,Principalmente como elimina la basura,"Sin contar la cocina, el baño y cuartos de negocio.Cuantos cuartos tiene la vivienda","Todas las personas que duermen en esta vivienda, cocinan sus alimentos en forma conjunta y comparten un mismo gasto para la comida",Cuantos grupos de personas(hogares) duermen en su vivienda y cocinan los alimentos por separado incluya su hogar,nro_hogares,Total de personas de la vivienda,Total_Personas,Total de dormitorios de la vivienda,Total de emigrantes,Identificador de manzana,viv_id,Nombre de provincia,Nombre de cantón,Nombre de parroquia,sec_id,hog_id
Napo,01,53,999,016,05,009,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Regular,Regular,De pozo,No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La queman,3 cuartos,Si,1 hogares,1,5 personas,5,3 dormitorios,#NULL !,15015399901605,15015399901605009,NAPO,TENA,CHONTAPUNTA,150153999016,150153999016050091
Orellana,01,51,999,001,02,004,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Regular,Regular,De pozo,No recibe agua por tubería sino por otros medios,Letrina,Red de empresa eléctrica de servicio público,De uso exclusivo,4,0,La queman,4 cuartos,Si,1 hogares,1,5 personas,5,2 dormitorios,#NULL !,22015199900102,22015199900102004,ORELLANA,ORELLANA,DAYUMA,220151999001,220151999001020041
Orellana,01,51,999,001,02,017,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,5,0,La queman,3 cuartos,Si,1 hogares,1,5 personas,5,2 dormitorios,#NULL !,22015199900102,22015199900102017,ORELLANA,ORELLANA,DAYUMA,220151999001,220151999001020171
Orellana,01,51,999,001,02,021,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,De pozo,No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,3,0,Por carro recolector,4 cuartos,Si,1 hogares,1,5 personas,5,1 dormitorio,#NULL !,22015199900102,22015199900102021,ORELLANA,ORELLANA,DAYUMA,220151999001,220151999001020211
Orellana,01,51,999,001,02,026,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Ladrillo o cemento,Regular,Regular,Regular,De pozo,No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,Red de empresa eléctrica de servicio público,De uso exclusivo,6,0,Por carro recolector,4 cuartos,Si,1 hogares,1,5 personas,5,3 dormitorios,#NULL !,22015199900102,22015199900102026,ORELLANA,ORELLANA,DAYUMA,220151999001,220151999001020261
Orellana,01,51,999,002,01,011,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,De pozo,"Por tubería fuera del edificio, lote o terreno",Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,10,1,Por carro recolector,5 cuartos,Si,1 hogares,1,5 personas,5,4 dormitorios,#NULL !,22015199900201,22015199900201011,ORELLANA,ORELLANA,DAYUMA,220151999002,220151999002010111
Orellana,01,51,999,002,04,001,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Malo,Malo,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La queman,1 cuarto,Si,1 hogares,1,5 personas,5,1 dormitorio,#NULL !,22015199900204,22015199900204001,ORELLANA,ORELLANA,DAYUMA,220151999002,220151999002040011
Orellana,01,51,999,003,02,002,1,Area rural,Rancho,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,De red pública,"Por tubería fuera de la vivienda pero dentro del edificio, lote o terreno",Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,2,5,La queman,3 cuartos,Si,1 hogares,1,5 personas,5,3 dormitorios,#NULL !,22015199900302,22015199900302002,ORELLANA,ORELLANA,DAYUMA,220151999003,220151999003020021
Orellana,01,51,999,003,02,003,1,Area rural,Rancho,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Bueno,Bueno,De red pública,"Por tubería fuera de la vivienda pero dentro del edificio, lote o terreno",Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,1,1,La queman,1 cuarto,Si,1 hogares,1,5 personas,5,1 dormitorio,#NULL !,22015199900302,22015199900302003,ORELLANA,ORELLANA,DAYUMA,220151999003,220151999003020031
Orellana,01,51,999,003,02,005,1,Area rural,Rancho,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,Otro (Agua lluvia/albarrada),No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,8,0,La entierran,4 cuartos,Si,1 hogares,1,5 personas,5,2 dormitorios,#NULL !,22015199900302,22015199900302005,ORELLANA,ORELLANA,DAYUMA,220151999003,220151999003020051
Orellana,01,51,999,003,02,006,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Ladrillo o bloque,Ladrillo o cemento,Regular,Regular,Regular,Otro (Agua lluvia/albarrada),No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,6,0,La entierran,3 cuartos,Si,1 hogares,1,5 personas,5,2 dormitorios,#NULL !,22015199900302,22015199900302006,ORELLANA,ORELLANA,DAYUMA,220151999003,220151999003020061
Orellana,01,51,999,003,02,016,1,Area rural,Rancho,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,Red de empresa eléctrica de servicio público,De uso exclusivo,5,0,Por carro recolector,4 cuartos,Si,1 hogares,1,5 personas,5,3 dormitorios,#NULL !,22015199900302,22015199900302016,ORELLANA,ORELLANA,DAYUMA,220151999003,220151999003020161
Orellana,01,51,999,003,02,043,1,Area rural,Rancho,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Bueno,Regular,De pozo,"Por tubería fuera de la vivienda pero dentro del edificio, lote o terreno",Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso común a varias viviendas,1,0,Por carro recolector,1 cuarto,Si,1 hogares,1,5 personas,5,1 dormitorio,#NULL !,22015199900302,22015199900302043,ORELLANA,ORELLANA,DAYUMA,220151999003,220151999003020431
Orellana,01,51,999,003,03,004,1,Area rural,Rancho,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal","Por tubería fuera de la vivienda pero dentro del edificio, lote o terreno",Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,6,0,Por carro recolector,4 cuartos,Si,1 hogares,1,5 personas,5,2 dormitorios,#NULL !,22015199900303,22015199900303004,ORELLANA,ORELLANA,DAYUMA,220151999003,220151999003030041
Orellana,01,51,999,003,03,007,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Regular,Bueno,De pozo,"Por tubería fuera de la vivienda pero dentro del edificio, lote o terreno",Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,4,0,Por carro recolector,4 cuartos,Si,1 hogares,1,5 personas,5,3 dormitorios,#NULL !,22015199900303,22015199900303007,ORELLANA,ORELLANA,DAYUMA,220151999003,220151999003030071
Orellana,01,51,999,004,01,018,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,De pozo,No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,5,0,Por carro recolector,3 cuartos,Si,1 hogares,1,5 personas,5,3 dormitorios,#NULL !,22015199900401,22015199900401018,ORELLANA,ORELLANA,DAYUMA,220151999004,220151999004010181
Orellana,01,51,999,004,01,022,1,Area rural,Rancho,Calle o carretera empedrada,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Bueno,Regular,De pozo,No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,7,0,La arrojan en terreno baldío o quebrada,4 cuartos,Si,1 hogares,1,5 personas,5,3 dormitorios,#NULL !,22015199900401,22015199900401022,ORELLANA,ORELLANA,DAYUMA,220151999004,220151999004010221
Orellana,01,51,999,004,02,002,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Regular,Bueno,De pozo,No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,No tiene,#NULL !,#NULL !,#NULL !,La queman,3 cuartos,Si,1 hogares,1,5 personas,5,2 dormitorios,#NULL !,22015199900402,22015199900402002,ORELLANA,ORELLANA,DAYUMA,220151999004,220151999004020021
Orellana,01,51,999,004,02,006,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,No tiene,#NULL !,#NULL !,#NULL !,La queman,2 cuartos,Si,1 hogares,1,5 personas,5,2 dormitorios,#NULL !,22015199900402,22015199900402006,ORELLANA,ORELLANA,DAYUMA,220151999004,220151999004020061
Orellana,01,51,999,004,03,004,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,De pozo,No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,0,4,La queman,3 cuartos,Si,1 hogares,1,5 personas,5,3 dormitorios,#NULL !,22015199900403,22015199900403004,ORELLANA,ORELLANA,DAYUMA,220151999004,220151999004030041
Orellana,01,51,999,004,03,007,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Bueno,Bueno,De pozo,No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,3,0,La queman,3 cuartos,Si,1 hogares,1,5 personas,5,3 dormitorios,#NULL !,22015199900403,22015199900403007,ORELLANA,ORELLANA,DAYUMA,220151999004,220151999004030071
Orellana,01,51,999,004,03,015,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,Red de empresa eléctrica de servicio público,De uso exclusivo,0,3,La queman,3 cuartos,Si,1 hogares,1,5 personas,5,1 dormitorio,#NULL !,22015199900403,22015199900403015,ORELLANA,ORELLANA,DAYUMA,220151999004,220151999004030151
Orellana,01,51,999,004,03,022,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Malo,Regular,De pozo,No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,Red de empresa eléctrica de servicio público,De uso exclusivo,1,0,La queman,3 cuartos,Si,1 hogares,1,5 personas,5,2 dormitorios,#NULL !,22015199900403,22015199900403022,ORELLANA,ORELLANA,DAYUMA,220151999004,220151999004030221
Orellana,01,51,999,004,04,025,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Ladrillo o bloque,Ladrillo o cemento,Regular,Regular,Bueno,De red pública,Por tubería dentro de la vivienda,Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,5,3,Por carro recolector,4 cuartos,Si,1 hogares,1,5 personas,5,4 dormitorios,#NULL !,22015199900404,22015199900404025,ORELLANA,ORELLANA,DAYUMA,220151999004,220151999004040251
Orellana,01,51,999,004,04,028,1,Area rural,Rancho,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Bueno,Bueno,De red pública,"Por tubería fuera de la vivienda pero dentro del edificio, lote o terreno",Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,6,0,Por carro recolector,4 cuartos,Si,1 hogares,1,5 personas,5,3 dormitorios,#NULL !,22015199900404,22015199900404028,ORELLANA,ORELLANA,DAYUMA,220151999004,220151999004040281
Orellana,01,51,999,004,04,040,1,Area rural,Rancho,Calle o carretera empedrada,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,De red pública,"Por tubería fuera del edificio, lote o terreno",Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso común a varias viviendas,2,1,Por carro recolector,2 cuartos,Si,1 hogares,1,5 personas,5,2 dormitorios,#NULL !,22015199900404,22015199900404040,ORELLANA,ORELLANA,DAYUMA,220151999004,220151999004040401
Orellana,01,51,999,004,04,043,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,De red pública,"Por tubería fuera de la vivienda pero dentro del edificio, lote o terreno",Conectado a pozo ciego,Red de empresa eléctrica de servicio público,De uso exclusivo,3,0,Por carro recolector,3 cuartos,Si,1 hogares,1,5 personas,5,3 dormitorios,#NULL !,22015199900404,22015199900404043,ORELLANA,ORELLANA,DAYUMA,220151999004,220151999004040431
Orellana,01,51,999,004,04,047,1,Area rural,Rancho,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Bueno,Bueno,De red pública,Por tubería dentro de la vivienda,Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,6,4,Por carro recolector,2 cuartos,Si,1 hogares,1,5 personas,5,1 dormitorio,#NULL !,22015199900404,22015199900404047,ORELLANA,ORELLANA,DAYUMA,220151999004,220151999004040471
Orellana,01,51,999,004,05,009,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,2,0,La queman,4 cuartos,Si,1 hogares,1,5 personas,5,3 dormitorios,#NULL !,22015199900405,22015199900405009,ORELLANA,ORELLANA,DAYUMA,220151999004,220151999004050091
Orellana,01,51,999,004,05,013,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,De pozo,No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,0,3,La arrojan en terreno baldío o quebrada,3 cuartos,Si,1 hogares,1,5 personas,5,3 dormitorios,#NULL !,22015199900405,22015199900405013,ORELLANA,ORELLANA,DAYUMA,220151999004,220151999004050131
Orellana,01,51,999,004,05,015,1,Area rural,Mediagua,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Bueno,Regular,De pozo,No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,2,0,La queman,2 cuartos,Si,1 hogares,1,5 personas,5,2 dormitorios,#NULL !,22015199900405,22015199900405015,ORELLANA,ORELLANA,DAYUMA,220151999004,220151999004050151
Orellana,01,51,999,005,01,002,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,De red pública,"Por tubería fuera de la vivienda pero dentro del edificio, lote o terreno",Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso común a varias viviendas,4,3,Por carro recolector,2 cuartos,Si,1 hogares,1,5 personas,5,2 dormitorios,#NULL !,22015199900501,22015199900501002,ORELLANA,ORELLANA,DAYUMA,220151999005,220151999005010021
Orellana,01,51,999,005,01,015,1,Area rural,Casa/Villa,Calle o carretera empedrada,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Regular,Bueno,"De río, vertiente, acequia o canal","Por tubería fuera de la vivienda pero dentro del edificio, lote o terreno",Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,6,0,Por carro recolector,5 cuartos,Si,1 hogares,1,5 personas,5,3 dormitorios,#NULL !,22015199900501,22015199900501015,ORELLANA,ORELLANA,DAYUMA,220151999005,220151999005010151
Orellana,01,51,999,005,02,001,1,Area rural,Rancho,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Bueno,Bueno,"De río, vertiente, acequia o canal","Por tubería fuera de la vivienda pero dentro del edificio, lote o terreno",Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,6,0,La entierran,4 cuartos,Si,1 hogares,1,5 personas,5,3 dormitorios,#NULL !,22015199900502,22015199900502001,ORELLANA,ORELLANA,DAYUMA,220151999005,220151999005020011
Orellana,01,51,999,005,02,007,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,"Asbesto (Eternit, Eurolit)",Ladrillo o bloque,"Cerámica, baldosa, vinil o mármol",Regular,Regular,Regular,"De río, vertiente, acequia o canal","Por tubería fuera de la vivienda pero dentro del edificio, lote o terreno",Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,4,4,La queman,6 cuartos,Si,1 hogares,1,5 personas,5,3 dormitorios,#NULL !,22015199900502,22015199900502007,ORELLANA,ORELLANA,DAYUMA,220151999005,220151999005020071
Orellana,01,51,999,005,03,005,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,5,0,La entierran,3 cuartos,Si,1 hogares,1,5 personas,5,3 dormitorios,#NULL !,22015199900503,22015199900503005,ORELLANA,ORELLANA,DAYUMA,220151999005,220151999005030051
Orellana,01,51,999,005,03,009,1,Area rural,Rancho,Calle o carretera empedrada,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Malo,Otro (Agua lluvia/albarrada),No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,3,0,Por carro recolector,4 cuartos,Si,1 hogares,1,5 personas,5,3 dormitorios,#NULL !,22015199900503,22015199900503009,ORELLANA,ORELLANA,DAYUMA,220151999005,220151999005030091
Orellana,01,51,999,006,01,016,1,Area rural,Casa/Villa,Calle o carretera empedrada,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,De pozo,No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,3,2,La queman,4 cuartos,Si,1 hogares,1,5 personas,5,4 dormitorios,#NULL !,22015199900601,22015199900601016,ORELLANA,ORELLANA,DAYUMA,220151999006,220151999006010161
Orellana,01,51,999,006,01,029,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,"Palma, paja u hoja",Madera,Tabla sin tratar,Malo,Regular,Malo,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La arrojan en terreno baldío o quebrada,1 cuarto,Si,1 hogares,1,5 personas,5,1 dormitorio,#NULL !,22015199900601,22015199900601029,ORELLANA,ORELLANA,DAYUMA,220151999006,220151999006010291
Orellana,01,51,999,006,01,052,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,8,0,La queman,5 cuartos,Si,1 hogares,1,5 personas,5,2 dormitorios,#NULL !,22015199900601,22015199900601052,ORELLANA,ORELLANA,DAYUMA,220151999006,220151999006010521
Orellana,01,51,999,006,01,062,1,Area rural,Casa/Villa,Calle o carretera empedrada,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,Otro (Agua lluvia/albarrada),No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,Red de empresa eléctrica de servicio público,De uso exclusivo,3,0,Por carro recolector,5 cuartos,Si,1 hogares,1,5 personas,5,2 dormitorios,#NULL !,22015199900601,22015199900601062,ORELLANA,ORELLANA,DAYUMA,220151999006,220151999006010621
Orellana,01,51,999,006,01,071,1,Area rural,Casa/Villa,Calle o carretera empedrada,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Malo,Regular,De pozo,No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,Red de empresa eléctrica de servicio público,De uso exclusivo,4,0,La queman,2 cuartos,Si,1 hogares,1,5 personas,5,Sin dormitorio,#NULL !,22015199900601,22015199900601071,ORELLANA,ORELLANA,DAYUMA,220151999006,220151999006010711
Orellana,01,51,999,006,01,098,1,Area rural,Mediagua,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,Otro (Agua lluvia/albarrada),No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,2,0,Por carro recolector,2 cuartos,Si,1 hogares,1,5 personas,5,2 dormitorios,#NULL !,22015199900601,22015199900601098,ORELLANA,ORELLANA,DAYUMA,220151999006,220151999006010981
Orellana,01,51,999,006,01,100,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Regular,Bueno,De pozo,No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,5,2,Por carro recolector,5 cuartos,Si,1 hogares,1,5 personas,5,2 dormitorios,#NULL !,22015199900601,22015199900601100,ORELLANA,ORELLANA,DAYUMA,220151999006,220151999006011001
Orellana,01,51,999,006,01,106,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,Red de empresa eléctrica de servicio público,De uso común a varias viviendas,2,3,Por carro recolector,3 cuartos,Si,1 hogares,1,5 personas,5,2 dormitorios,#NULL !,22015199900601,22015199900601106,ORELLANA,ORELLANA,DAYUMA,220151999006,220151999006011061
Orellana,01,51,999,007,02,001,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Hormigón,Ladrillo o cemento,Bueno,Bueno,Bueno,De pozo,No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,No tiene medidor,1,0,Por carro recolector,2 cuartos,Si,1 hogares,1,5 personas,5,1 dormitorio,#NULL !,22015199900702,22015199900702001,ORELLANA,ORELLANA,DAYUMA,220151999007,220151999007020011
Orellana,01,51,999,007,02,004,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Malo,Malo,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,2,0,Por carro recolector,2 cuartos,Si,1 hogares,1,5 personas,5,2 dormitorios,#NULL !,22015199900702,22015199900702004,ORELLANA,ORELLANA,DAYUMA,220151999007,220151999007020041
Orellana,01,51,999,007,02,006,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Malo,Malo,Otro (Agua lluvia/albarrada),No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,1,0,La queman,1 cuarto,Si,1 hogares,1,5 personas,5,1 dormitorio,#NULL !,22015199900702,22015199900702006,ORELLANA,ORELLANA,DAYUMA,220151999007,220151999007020061
Orellana,01,51,999,007,02,009,1,Area rural,Rancho,Calle o carretera empedrada,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,Otro (Agua lluvia/albarrada),No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,9,0,Por carro recolector,3 cuartos,Si,1 hogares,1,5 personas,5,3 dormitorios,#NULL !,22015199900702,22015199900702009,ORELLANA,ORELLANA,DAYUMA,220151999007,220151999007020091
Orellana,01,51,999,008,01,002,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,6,0,Por carro recolector,5 cuartos,Si,1 hogares,1,5 personas,5,4 dormitorios,#NULL !,22015199900801,22015199900801002,ORELLANA,ORELLANA,DAYUMA,220151999008,220151999008010021
Orellana,01,51,999,008,01,020,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Malo,Malo,Otro (Agua lluvia/albarrada),No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,1,1,Por carro recolector,1 cuarto,Si,1 hogares,1,5 personas,5,1 dormitorio,#NULL !,22015199900801,22015199900801020,ORELLANA,ORELLANA,DAYUMA,220151999008,220151999008010201
Orellana,01,51,999,008,02,002,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,3,0,Por carro recolector,4 cuartos,Si,1 hogares,1,5 personas,5,3 dormitorios,#NULL !,22015199900802,22015199900802002,ORELLANA,ORELLANA,DAYUMA,220151999008,220151999008020021
